path,transcript
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-02-02-02-02-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-01-01-01-09.wav,kids are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-01-01-02-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-01-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-01-02-02-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-02-01-01-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-02-01-02-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-02-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-03-02-02-02-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-01-01-01-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-01-01-02-09.wav,Kids are talking about it.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-01-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-01-02-02-09.wav,The arms are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-02-01-01-09.wav,I can't do talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-02-01-02-09.wav,So talking about it tomorrow.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-02-02-01-09.wav,Talks are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-04-02-02-02-09.wav,It's a Clock's assumed by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-01-01-01-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-01-01-02-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-01-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-01-02-02-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-02-01-01-09.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-02-01-02-09.wav,Kids are talking by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-02-02-01-09.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-05-02-02-02-09.wav,Don't you're sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-01-01-01-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-01-01-02-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-01-02-01-09.wav,thoughts of sitting by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-01-02-02-09.wav,Thanks for sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-02-01-01-09.wav,Youheads are talking by the door
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-02-01-02-09.wav,"I can't stop talking about it, do I?"
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-02-02-01-09.wav,"Dogs, you're sitting by the door."
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-06-02-02-02-09.wav,Don't say sinning by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-01-01-01-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-01-01-02-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-01-02-01-09.wav,Dark you're sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-01-02-02-09.wav,Thogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-02-01-01-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-02-01-02-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-02-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-07-02-02-02-09.wav,The orange is sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-01-01-01-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-01-01-02-09.wav,Kids are talking about the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-01-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-01-02-02-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-02-01-01-09.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-02-01-02-09.wav,kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-02-02-01-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_09\03-01-08-02-02-02-09.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-01-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-01-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-01-01-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-01-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-01-02-01-10.wav,The hogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-02-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-02-02-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-01-02-01-10.wav,Doxor sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-02-02-01-10.wav,To home just sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-03-02-02-02-10.wav,Dogs are sitting by the door!
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-01-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-02-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-04-02-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-01-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-02-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-05-02-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-01-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-02-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-06-02-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-01-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-02-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-07-02-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-01-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-01-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-01-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-01-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-02-01-01-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-02-01-02-10.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-02-02-01-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_10\03-01-08-02-02-02-10.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-01-01-01-01-11.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-01-01-01-02-11.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-01-01-02-01-11.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-01-01-02-02-11.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-01-01-01-11.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-01-01-02-11.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-01-02-01-11.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-01-02-02-11.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-02-01-01-11.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-02-01-02-11.wav,Kids are talking by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-02-02-01-11.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-02-02-02-02-11.wav,Dogs are sitting by the door.
C:\Users\Srijan\.cache\kagglehub\datasets\uwrfkaggler\ravdess-emotional-speech-audio\versions\1\Actor_11\03-01-03-01-01-01-11.wav,Kids are talking by the door.
